CryoSleep,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Age Group,Group,Member,Travelling_Solo,Group_size,Cabin_Deck,Cabin_Side,Cabin_Region1,Cabin_Region2,Cabin_Region3,Cabin_Region4,Cabin_Region5,Cabin_Region6,Total Expenditure,No Spending,Expenditure Category,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
0,26.0,0.0,6.008813185442595,0.0,0.0,6.222576268071369,True,4,5571,1,1,1,6,1,0,0,0,1,0,0,6.813444599510896,0,2,1,0,0,1,0,0
1,19.0,0.0,0.0,0.0,0.0,0.0,True,3,5572,1,1,1,5,0,0,0,0,1,0,0,0.0,1,3,0,0,1,1,0,0
0,18.0,6.620073206530356,0.0,4.31748811353631,0.0,0.0,False,2,5573,1,1,1,5,0,0,0,0,1,0,0,6.714170529909472,0,2,1,0,0,1,0,0
0,14.0,6.5722825426940075,5.472270673671475,0.0,6.376726947898627,0.6931471805599453,False,2,5574,1,1,1,5,0,0,0,0,1,0,0,7.3395376954076745,0,0,1,0,0,1,0,0
0,44.0,6.369900982828227,0.0,5.407171771460119,0.0,7.353081920515432,False,5,5575,1,0,2,5,0,0,0,0,1,0,0,7.768956044538332,0,0,0,0,1,0,0,1
1,34.0,0.0,0.0,0.0,0.0,0.0,True,5,5575,2,0,2,5,0,0,0,0,1,0,0,0.0,1,3,0,0,1,0,0,1
1,18.0,0.0,0.0,0.0,0.0,0.0,True,2,5578,1,1,1,6,0,0,0,1,0,0,0,0.0,1,3,1,0,0,1,0,0
1,36.0,0.0,0.0,0.0,0.0,0.0,True,5,5580,1,1,1,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,1,0
1,27.0,0.0,0.0,0.0,0.0,6.483312039653044,True,4,5581,1,1,1,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
0,35.0,6.625392368007956,5.817111159963204,0.6931471805599453,5.855071922202427,0.0,False,5,5582,1,1,1,6,0,0,0,1,0,0,0,7.271008538280992,0,2,1,0,0,0,0,1
0,52.0,1.791759469228055,8.164794804244766,3.4657359027997265,6.400257445308821,2.6390573296152584,True,6,5583,1,1,1,3,1,1,0,0,0,0,0,8.334471554600944,0,0,0,1,0,0,0,1
0,22.0,6.535241271013659,1.791759469228055,4.394449154672439,0.0,0.0,False,3,5585,1,0,2,6,0,0,0,1,0,0,0,6.651571873589727,0,2,1,0,0,0,1,0
0,34.0,5.5053315359323625,0.0,6.297109319933935,0.0,2.995732273553991,True,5,5585,2,0,2,5,0,0,0,0,1,0,0,6.693323668269949,0,2,1,0,0,0,0,1
0,37.0,0.0,0.0,1.9459101490553132,6.616065185132817,0.6931471805599453,False,5,5586,1,1,1,6,0,0,0,1,0,0,0,6.625392368007956,0,2,1,0,0,0,1,0
0,22.0,6.484635235635252,1.0986122886681098,4.430816798843313,0.0,0.0,False,3,5587,1,1,1,5,0,0,0,0,1,0,0,6.606650186198215,0,2,1,0,0,1,0,0
0,26.0,0.0,6.668228248417403,0.0,2.4849066497880004,4.430816798843313,True,4,5589,1,1,1,5,0,0,0,0,1,0,0,6.78105762593618,0,2,1,0,0,0,0,1
0,14.0,6.3818160174060985,2.302585092994046,0.0,0.0,5.262690188904886,False,2,5591,1,1,1,4,1,0,1,0,0,0,0,6.674561391814426,0,2,1,0,0,1,0,0
1,53.0,0.0,0.0,0.0,0.0,0.0,True,6,5592,1,1,1,5,0,0,0,0,1,0,0,0.0,1,3,0,0,1,1,0,0
0,17.0,0.0,6.714170529909472,0.0,7.063903961472068,2.70805020110221,False,2,5594,1,1,1,5,0,0,0,0,1,0,0,7.603897968521881,0,0,1,0,0,0,0,1
0,30.0,0.0,0.6931471805599453,0.0,6.769641976852503,0.0,False,4,5595,1,1,1,5,1,0,0,0,1,0,0,6.77078942390898,0,2,1,0,0,0,0,1
0,65.0,0.0,6.583409222158765,5.713732805509369,4.6443908991413725,7.886081401775745,False,6,5596,1,1,1,3,0,1,0,0,0,0,0,8.239329427901795,0,0,0,1,0,0,0,1
0,19.0,0.0,0.0,6.2166061010848646,1.0986122886681098,5.342334251964811,True,3,5598,1,1,1,6,1,0,0,0,1,0,0,6.566672429803241,0,1,1,0,0,0,0,1
0,36.0,5.942799375126701,6.532334292222349,0.0,5.69035945432406,7.129297548929373,False,5,5599,1,1,1,4,1,0,1,0,0,0,0,7.866722285136729,0,0,0,1,0,1,0,0
1,3.0,0.0,0.0,0.0,0.0,0.0,True,0,5601,1,0,5,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,6.0,0.0,0.0,0.0,0.0,0.0,True,1,5601,2,0,5,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,4.0,0.0,0.0,0.0,0.0,0.0,True,0,5601,3,0,5,5,1,0,1,0,0,0,0,0.0,1,3,1,0,0,1,0,0
0,21.0,6.8658910748834385,7.419979923661835,4.418840607796598,0.0,4.3694478524670215,True,3,5601,4,0,5,5,1,0,0,0,1,0,0,7.932721027481948,0,0,1,0,0,0,0,1
1,8.0,0.0,0.0,0.0,0.0,0.0,True,1,5601,5,0,5,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,1,0,0
1,35.0,0.0,0.0,0.0,0.0,0.0,True,5,5602,1,0,2,1,0,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,18.0,0.0,8.092239406724211,0.0,6.07993319509559,5.8377304471659395,True,2,5602,2,0,2,1,0,1,0,0,0,0,0,8.305731144875866,0,0,0,1,0,1,0,0
0,34.0,5.14166355650266,7.136483208590247,0.0,8.27563105457801,8.870943863837724,False,5,5603,1,1,1,4,1,0,1,0,0,0,0,9.431401757086068,0,0,1,0,0,0,0,1
1,45.0,0.0,0.0,0.0,0.0,0.0,True,5,5606,1,0,2,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
0,31.0,0.0,7.106606137727303,2.0794415416798357,4.653960350157523,6.9874902470009905,True,4,5606,2,0,2,1,1,1,0,0,0,0,0,7.7886260656250315,0,0,0,1,0,0,0,1
0,14.0,3.4339872044851463,6.630683385642372,4.7535901911063645,0.0,0.0,True,2,5608,1,1,1,5,0,0,0,0,1,0,0,6.805722553416985,0,2,1,0,0,0,0,1
0,23.0,6.641182169740591,1.791759469228055,0.0,0.0,0.0,False,3,5609,1,1,1,6,0,0,0,1,0,0,0,6.647688373563329,0,2,1,0,0,0,0,1
1,61.0,0.0,0.0,0.0,0.0,0.0,True,6,5610,1,0,2,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,54.0,0.0,8.98682175033189,0.0,8.422882511944996,9.230829038403499,False,6,5610,2,0,2,1,1,1,0,0,0,0,0,10.032408332602968,0,0,0,1,0,1,0,0
1,28.0,0.0,0.0,0.0,0.0,0.0,True,4,5611,1,0,2,3,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,46.0,0.0,8.154212694914229,0.0,0.6931471805599453,8.620471540869739,False,5,5611,2,0,2,3,1,1,0,0,0,0,0,9.107421317968342,0,0,0,1,0,0,0,1
0,32.0,4.836281906951478,6.774223886357614,0.0,5.198497031265826,0.6931471805599453,True,4,5613,1,1,1,5,1,0,0,0,1,0,0,7.074116816197362,0,2,1,0,0,0,0,1
1,49.0,0.0,0.0,0.0,0.0,0.0,True,5,5614,1,1,1,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,1,0,0
1,20.0,0.0,0.0,0.0,0.0,0.0,True,3,5615,1,1,1,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,1,0,0
0,25.0,6.129050210060545,5.484796933490655,0.0,5.480638923341991,0.0,True,3,5616,1,1,1,5,1,0,0,0,1,0,0,6.843749949006225,0,2,1,0,0,0,1,0
0,19.0,0.0,6.666956792429207,0.0,0.0,2.995732273553991,True,3,5618,1,1,1,5,1,0,0,0,1,0,0,6.690842277418564,0,2,1,0,0,0,0,1
1,28.0,0.0,0.0,0.0,0.0,0.0,True,4,5619,1,1,1,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,1,0,0
0,68.0,0.0,0.0,6.878326468291325,0.0,0.0,True,6,5622,1,1,1,5,1,0,0,0,1,0,0,6.878326468291325,0,2,1,0,0,0,0,1
1,16.0,0.0,0.0,0.0,0.0,0.0,True,2,5623,1,1,1,6,0,0,0,1,0,0,0,0.0,1,3,1,0,0,0,0,1
1,19.0,0.0,0.0,0.0,0.0,0.0,False,3,5625,1,0,5,4,0,0,1,0,0,0,0,0.0,1,3,0,0,1,0,0,1
0,49.0,0.0,0.0,0.0,0.0,0.0,False,5,5625,2,0,5,4,0,0,1,0,0,0,0,0.0,1,3,0,0,1,0,1,0
0,15.0,6.792344427470809,2.302585092994046,0.0,7.1316985104669115,4.060443010546419,False,2,5625,3,0,5,4,0,0,1,0,0,0,0,7.699389406256737,0,0,0,0,1,0,0,1
1,26.0,0.0,0.0,0.0,0.0,0.0,True,4,5625,4,0,5,4,0,0,1,0,0,0,0,0.0,1,3,0,0,1,0,0,1
0,22.0,6.690842277418564,0.0,5.937536205082426,0.0,0.0,False,3,5625,5,0,5,4,0,0,1,0,0,0,0,7.075808863978387,0,2,0,0,1,0,0,1
1,23.0,0.0,0.0,0.0,0.0,0.0,True,3,5626,1,1,1,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,1,0
0,31.0,0.0,0.0,0.0,0.0,0.0,False,4,5627,1,1,1,6,0,0,0,1,0,0,0,0.0,1,3,1,0,0,0,0,1
1,27.0,0.0,0.0,0.0,0.0,0.0,False,4,5628,1,1,1,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
1,28.0,0.0,4.386363271347435,0.0,0.0,0.0,True,4,5629,1,1,1,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,20.0,3.871201010907891,0.0,0.0,0.0,7.905441649060286,False,3,5631,1,1,1,5,0,0,0,0,1,0,0,7.922623574217286,0,0,1,0,0,0,0,1
0,43.0,0.6931471805599453,2.1972245773362196,0.0,0.0,6.573680166960646,False,5,5637,1,1,1,5,0,0,0,0,1,0,0,6.586171654854675,0,2,1,0,0,0,0,1
0,22.0,2.995732273553991,2.302585092994046,0.0,0.0,6.38856140554563,True,3,5639,1,1,1,6,1,0,0,0,1,0,0,6.434546518787453,0,1,1,0,0,0,0,1
1,27.0,0.0,0.0,0.0,0.0,0.0,True,4,5640,1,1,1,4,1,0,1,0,0,0,0,0.0,1,3,0,1,0,0,0,1
1,35.0,0.0,0.0,0.0,0.0,0.0,True,5,5642,1,0,2,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
1,37.0,0.0,0.0,0.0,0.0,0.0,True,5,5642,2,0,2,5,1,0,1,0,0,0,0,0.0,1,3,0,1,0,1,0,0
0,24.0,5.0689042022202315,0.0,7.374629015218945,0.6931471805599453,0.0,True,3,5643,1,0,3,5,1,0,0,0,1,0,0,7.469654172932128,0,0,0,0,1,0,0,1
0,18.0,7.938802248154481,0.0,2.8903717578961645,0.0,0.0,False,2,5643,2,0,3,5,1,0,0,0,1,0,0,7.944846711001996,0,0,0,0,1,1,0,0
0,15.0,6.467698726104354,0.0,3.828641396489095,0.0,2.3978952727983707,False,2,5643,3,0,3,5,1,0,0,0,1,0,0,6.54965074223381,0,1,0,0,1,0,0,1
0,28.0,7.554858521040676,0.0,0.0,0.0,1.9459101490553132,False,4,5644,1,1,1,5,0,0,0,0,1,0,0,7.557994958530806,0,0,0,0,1,0,0,1
0,24.0,0.0,4.770684624465665,7.666221925662725,0.0,0.0,True,3,5645,1,1,1,5,1,0,0,0,1,0,0,7.719573989259581,0,0,1,0,0,0,0,1
1,39.0,0.0,0.0,0.0,0.0,0.0,True,5,5646,1,1,1,5,1,0,0,0,1,0,0,0.0,1,3,0,0,1,1,0,0
1,35.0,0.0,7.262628600974241,0.0,0.0,7.24422751560335,True,5,5647,1,0,3,2,0,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,52.0,0.0,7.262628600974241,3.4657359027997265,0.0,7.186144304522325,True,6,5647,2,0,3,2,0,1,0,0,0,0,0,7.9291264873067995,0,0,0,1,0,1,0,0
0,48.0,0.0,7.262628600974241,0.0,7.955775781534187,7.2991214627108,False,5,5647,3,0,3,2,0,1,0,0,0,0,0,8.373322820996535,0,0,0,1,0,0,0,1
0,27.0,5.808142489980444,6.823286122355687,0.0,1.791759469228055,8.480114183174816,False,4,5648,1,0,2,2,0,1,0,0,0,0,0,8.711607995897575,0,0,0,1,0,1,0,0
0,50.0,0.0,4.6443908991413725,0.0,5.484796933490655,9.014568767457824,False,5,5648,2,0,2,2,0,1,0,0,0,0,0,9.05543941075822,0,0,0,1,0,1,0,0
0,24.0,4.04305126783455,3.1354942159291497,5.655991810819852,7.282073658093465,0.0,False,3,5650,1,1,1,6,0,0,0,0,1,0,0,7.504942068396171,0,0,1,0,0,0,0,1
0,26.0,6.694562058521095,0.0,0.0,0.0,3.713572066704308,True,4,5651,1,1,1,6,1,0,0,0,1,0,0,6.742880635791903,0,2,1,0,0,0,1,0
0,24.0,5.375278407684165,0.0,0.0,0.0,5.860786223465865,False,3,5652,1,1,1,5,0,0,0,0,1,0,0,6.338594078203183,0,1,1,0,0,0,0,1
1,15.0,0.0,0.0,0.0,0.0,0.0,False,2,5653,1,1,1,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,42.0,7.080867896690782,3.6888794541139363,1.3862943611198906,1.3862943611198906,0.0,False,5,5655,1,1,1,5,0,0,0,0,1,0,0,7.1180162044653335,0,2,1,0,0,0,1,0
0,51.0,0.0,0.0,0.0,0.0,6.78105762593618,False,6,5659,1,1,1,5,0,0,0,0,1,0,0,6.78105762593618,0,2,1,0,0,0,0,1
0,43.0,6.455198563340122,3.9889840465642745,0.0,1.3862943611198906,0.0,True,5,5661,1,0,2,4,0,0,1,0,0,0,0,6.539585955617669,0,1,1,0,0,0,1,0
1,31.0,0.0,0.0,0.0,0.0,0.0,False,4,5661,2,0,2,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,1,0,0
1,14.0,0.0,0.0,0.0,0.0,0.0,True,2,5662,1,0,2,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,31.0,2.6390573296152584,0.0,0.0,6.522092798170152,0.0,False,4,5662,2,0,2,5,1,0,0,0,1,0,0,6.541029999189903,0,1,1,0,0,0,0,1
0,33.0,0.0,7.322510433997394,1.791759469228055,4.1588830833596715,4.976733742420574,True,5,5663,1,1,1,0,1,1,0,0,0,0,0,7.453561871643373,0,0,0,1,0,0,0,1
0,21.0,0.0,6.208590026096629,0.0,8.260492856573185,3.4339872044851463,False,3,5667,1,1,1,6,0,0,0,0,1,0,0,8.387995252944556,0,0,1,0,0,1,0,0
0,13.0,4.04305126783455,7.442492722794441,2.772588722239781,0.0,3.1780538303479458,False,2,5671,1,1,1,6,0,0,0,0,1,0,0,7.496097345175956,0,0,1,0,0,0,0,1
0,29.0,5.659482215759621,6.302618975744905,5.393448622531317,0.0,0.0,True,4,5673,1,1,1,5,1,0,0,0,1,0,0,6.723832440821209,0,2,1,0,0,0,0,1
0,22.0,0.0,9.358329249689632,0.0,9.234837843576571,0.6931471805599453,False,3,5674,1,1,1,1,1,1,0,0,0,0,0,9.99163578306282,0,0,0,1,0,0,0,1
0,22.0,6.943122422819428,0.0,5.579729825986222,0.0,0.0,False,3,5677,1,1,1,4,0,0,1,0,0,0,0,7.170119543449628,0,2,0,0,1,0,0,1
1,18.0,0.0,0.0,0.0,0.0,0.0,True,2,5679,1,0,3,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,1,0
1,35.0,0.0,0.0,0.0,0.0,0.0,True,5,5679,2,0,3,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,1,0,0
1,20.0,0.0,0.0,0.0,0.0,0.0,True,3,5679,3,0,3,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,18.0,0.0,0.0,7.383989457978509,0.0,0.0,True,2,5680,1,1,1,4,0,0,1,0,0,0,0,7.383989457978509,0,0,1,0,0,0,0,1
1,66.0,0.0,0.0,0.0,0.0,0.0,True,6,5681,1,1,1,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
1,33.0,0.0,0.0,0.0,0.0,0.0,True,5,5684,1,0,4,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
1,48.0,0.0,0.0,0.0,0.0,0.0,True,5,5684,2,0,4,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
0,38.0,0.0,7.089243155027514,3.8918202981106265,5.631211781821365,7.126890808898808,False,5,5684,3,0,4,1,1,1,0,0,0,0,0,7.926241523170962,0,0,0,1,0,1,0,0
1,62.0,0.0,0.0,0.0,0.0,0.0,True,6,5684,4,0,4,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
1,19.0,0.0,0.0,0.0,0.0,0.0,False,3,5685,1,1,1,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,44.0,7.7266536648476425,0.0,4.68213122712422,0.0,0.0,False,5,5686,1,0,2,5,1,0,1,0,0,0,0,7.772752716468742,0,0,0,0,1,1,0,0
0,25.0,7.252053951852814,4.820281565605037,3.295836866004329,2.302585092994046,6.70073110954781,False,3,5686,2,0,2,3,0,1,0,0,0,0,0,7.7752758464868625,0,0,0,0,1,1,0,0
0,15.0,5.855071922202427,7.395107546562485,0.0,0.0,0.0,False,2,5687,1,1,1,5,0,0,0,0,1,0,0,7.588829878307813,0,0,1,0,0,0,0,1
0,20.0,2.5649493574615367,5.181783550292085,7.01301578963963,0.0,0.0,True,3,5688,1,1,1,5,1,0,0,0,1,0,0,7.170119543449628,0,2,1,0,0,0,0,1
0,34.0,5.455321115357702,0.0,0.0,6.961296045910167,5.056245805348308,False,5,5689,1,1,1,5,0,0,0,0,1,0,0,7.275172319452771,0,0,1,0,0,0,0,1
0,23.0,6.71174039505618,0.0,6.761572768804055,6.499787040655854,0.0,False,3,5692,1,1,1,4,0,0,1,0,0,0,0,7.761744984658913,0,0,0,0,1,0,0,1
0,45.0,0.0,0.0,7.75491027202143,4.442651256490317,0.0,True,5,5693,1,1,1,5,1,0,0,0,1,0,0,7.790282380703483,0,0,1,0,0,0,0,1
1,39.0,0.0,0.0,0.0,0.0,0.0,True,5,5695,1,1,1,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
1,33.0,0.0,0.0,0.0,0.0,0.0,True,5,5696,1,1,1,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,1,0
0,14.0,0.0,0.0,5.786897381366708,5.5134287461649825,5.723585101952381,False,2,5698,1,0,2,5,1,0,0,0,1,0,0,6.777646593635117,0,2,1,0,0,0,0,1
0,26.0,5.187385805840755,0.0,1.3862943611198906,0.0,6.558197802812269,True,4,5698,2,0,2,6,1,0,0,0,1,0,0,6.786716950605081,0,2,1,0,0,0,0,1
1,47.0,0.0,0.0,0.0,0.0,0.0,True,5,5700,1,1,1,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
1,34.27312775330397,0.0,0.0,0.0,0.0,0.0,True,5,5701,1,1,1,3,1,1,0,0,0,0,0,0.0,1,3,0,0,1,0,0,1
1,28.0,0.0,0.0,0.0,0.0,0.0,True,4,5702,1,1,1,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,1,0,0
1,22.0,0.0,0.0,4.418027973363207,0.0,0.0,True,3,5704,1,1,1,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
1,17.0,0.0,0.0,0.0,0.0,0.0,True,2,5705,1,1,1,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,16.0,0.0,6.129050210060545,6.587550014824796,0.0,0.0,True,2,5706,1,0,2,5,1,0,0,0,1,0,0,7.076653815443951,0,2,1,0,0,0,0,1
0,9.0,0.0,0.0,0.0,0.0,0.0,True,1,5706,2,0,2,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,15.0,0.0,0.0,6.881411303642535,3.4011973816621555,0.0,True,2,5707,1,1,1,5,1,0,0,0,1,0,0,6.910750787961936,0,2,1,0,0,0,0,1
0,33.0,0.0,8.38320455141292,0.0,8.319717386850606,0.0,True,5,5709,1,1,1,2,1,1,0,0,0,0,0,9.04499391938819,0,0,0,1,0,0,0,1
0,61.0,0.0,5.117993812416755,6.985641817639208,0.0,2.833213344056216,True,6,5710,1,1,1,5,1,0,0,0,1,0,0,7.141245122350491,0,2,1,0,0,0,0,1
0,19.0,5.683451704533053,0.0,0.0,6.541029999189903,5.10594547390058,False,3,5711,1,1,1,5,0,0,0,0,1,0,0,6.75343791859778,0,2,1,0,0,0,0,1
1,61.0,0.0,0.0,0.0,0.0,0.0,True,6,5712,1,1,1,4,1,0,1,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,42.0,0.0,3.4011973816621555,5.762051382780177,6.075346031088684,3.828641396489095,True,5,5713,1,1,1,6,0,0,0,0,1,0,0,6.716594773520978,0,2,1,0,0,0,0,1
0,4.0,0.0,0.0,0.0,0.0,0.0,False,0,5714,1,0,5,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,12.0,0.0,0.0,0.0,0.0,0.0,True,1,5714,2,0,5,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,5714,3,0,5,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
1,19.0,0.0,0.0,0.0,0.0,0.0,True,3,5714,4,0,5,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
1,8.75,0.0,0.0,0.0,0.0,0.0,True,0,5714,5,0,5,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,29.0,0.0,5.159055299214529,0.0,0.0,7.052721049232323,True,4,5716,1,1,1,5,1,0,0,0,1,0,0,7.192182058713246,0,2,1,0,0,0,1,0
0,59.0,0.0,6.499787040655854,0.0,4.976733742420574,4.955827057601261,True,6,5717,1,1,1,6,0,0,0,0,1,0,0,6.856461984594587,0,2,1,0,0,0,0,1
1,20.0,0.0,0.0,0.0,0.0,0.0,True,3,5718,1,1,1,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,70.0,5.968707559985366,0.0,0.0,0.0,6.251903883165888,True,6,5719,1,0,2,6,0,0,0,0,1,0,0,6.812345094177479,0,2,1,0,0,0,0,1
1,3.0,0.0,0.0,0.0,0.0,0.0,False,0,5719,2,0,2,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
1,37.0,0.0,0.0,0.0,0.0,0.0,True,5,5721,1,0,2,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,58.0,0.0,7.588829878307813,6.395261598115449,2.0794415416798357,8.223358899479258,False,6,5721,2,0,2,1,1,1,0,0,0,0,0,8.749415406663651,0,0,0,1,0,0,0,1
0,44.0,4.248495242049359,0.0,2.8903717578961645,5.176149732573829,7.652545692693921,False,5,5722,1,1,1,6,1,0,0,0,1,0,0,7.769800996003896,0,0,1,0,0,0,0,1
1,24.0,0.0,0.0,0.0,0.0,0.0,False,3,5723,1,1,1,4,1,0,1,0,0,0,0,0.0,1,3,0,0,1,0,0,1
1,20.0,0.0,0.0,0.0,0.0,0.0,True,3,5724,1,1,1,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,1,0
0,24.0,5.056245805348308,0.0,5.8998973535824915,6.194405391104672,5.950642552587727,True,3,5725,1,1,1,5,1,0,0,0,1,0,0,7.239214973779806,0,2,1,0,0,0,0,1
1,27.0,0.0,0.0,5.3683266295466545,0.0,0.0,True,4,5726,1,1,1,1,0,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
0,28.0,0.0,0.0,0.0,6.568077911411976,0.0,False,4,5727,1,1,1,6,0,0,0,0,1,0,0,6.568077911411976,0,1,1,0,0,1,0,0
0,24.0,0.0,5.384495062789089,0.0,4.356708826689592,6.236369590203704,False,3,5728,1,1,1,5,0,0,0,0,1,0,0,6.690842277418564,0,2,1,0,0,0,0,1
1,29.0,0.0,0.0,0.0,0.0,0.0,True,4,5729,1,1,1,5,0,0,0,0,1,0,0,0.0,1,3,0,0,1,0,0,1
0,25.0,7.615791072035833,0.6931471805599453,0.0,0.0,4.804021044733257,False,3,5730,1,1,1,5,0,0,0,0,1,0,0,7.674152921281675,0,0,1,0,0,0,0,1
0,20.0,0.0,0.0,3.9889840465642745,1.0986122886681098,6.626717749249025,False,3,5732,1,1,1,6,0,0,0,0,1,0,0,6.697034247666484,0,2,1,0,0,0,0,1
0,34.0,0.0,7.465082736399547,1.9459101490553132,1.791759469228055,3.6375861597263857,True,5,5733,1,0,2,6,0,0,0,0,1,0,0,7.492203042618741,0,0,1,0,0,1,0,0
0,28.0,0.0,0.0,0.0,7.083387847625295,4.700480365792417,False,4,5733,2,0,2,5,0,0,0,0,1,0,0,7.170888478512505,0,2,1,0,0,1,0,0
1,31.2,0.0,0.0,0.0,0.0,0.0,True,5,5735,1,1,1,4,0,0,1,0,0,0,0,0.0,1,3,1,0,0,0,0,1
0,23.0,0.6931471805599453,4.965904561170366,0.6931471805599453,0.0,6.428105272684596,False,3,5736,1,1,1,5,0,0,0,0,1,0,0,6.431331081933479,0,1,1,0,0,0,0,1
0,39.0,0.0,9.380673689458071,2.6390573296152584,3.6888794541139363,1.3862943611198906,True,5,5737,1,0,2,2,1,1,0,0,0,0,0,9.385301574363845,0,0,0,1,0,0,0,1
0,35.0,0.0,8.940760134888384,0.0,5.869296913133774,6.559615237493242,True,5,5737,2,0,2,2,1,1,0,0,0,0,0,9.070503426788383,0,0,0,1,0,0,0,1
1,18.0,0.0,0.0,0.0,0.0,0.0,True,2,5738,1,1,1,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
1,20.0,0.0,0.0,0.0,0.0,0.0,True,3,5739,1,1,1,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,42.0,0.0,2.833213344056216,0.0,4.976733742420574,8.92172453036431,False,5,5740,1,0,2,0,0,1,0,0,0,0,0,8.942853006809921,0,0,0,1,0,0,0,1
0,32.0,4.2626798770413155,6.639875833826536,6.586171654854675,6.306275286948016,7.168579897264035,False,4,5740,2,0,2,0,0,1,0,0,0,0,0,8.132412674500905,0,0,0,1,0,1,0,0
0,50.0,4.060443010546419,3.4011973816621555,0.0,0.0,6.467698726104354,False,5,5742,1,1,1,5,1,0,0,0,1,0,0,6.593044534142437,0,2,1,0,0,1,0,0
0,23.0,0.0,3.6375861597263857,6.756932389247553,2.302585092994046,0.6931471805599453,True,3,5744,1,1,1,6,1,0,0,0,1,0,0,6.810142450115136,0,2,1,0,0,0,0,1
0,19.0,0.0,4.472002731174658,0.0,8.590815331286851,4.941642422609304,False,3,5746,1,1,1,6,1,0,0,0,1,0,0,8.616314282284044,0,0,1,0,0,0,0,1
0,29.0,6.573680166960646,3.871201010907891,0.0,0.0,0.0,False,4,5747,1,1,1,5,0,0,0,0,1,0,0,6.637258031284457,0,2,1,0,0,0,0,1
0,35.0,5.5134287461649825,6.07993319509559,6.131226489483141,0.6931471805599453,7.59337419312129,False,5,5748,1,1,1,0,0,1,0,0,0,0,0,8.048149101665201,0,0,0,1,0,0,0,1
0,18.0,0.0,6.439350371100098,0.0,0.0,5.877735781779639,False,2,5750,1,1,1,4,0,0,1,0,0,0,0,6.889591308354466,0,2,1,0,0,0,0,1
